Time(secs)	PressureM1Condense(Bar)	PressureM3Tank(Bar)	PressureFPSafety(Bar)	Still (mbar)	Forepump (mbar)	Dewar (mbar)	Input Water Temp	Output Water Temp	Helium Temp	Oil Temp	Motor Current	4K Head X55749 t(s)	4K Head X55749 T(K)	4K Head X55749 R(Ohm)	4K Plate X55750 t(s)	4K Plate X55750 T(K)	4K Plate X55750 R(Ohm)	Still t(s)	Still T(K)	Still R(Ohm)	100mK Plate t(s)	100mK Plate T(K)	100mK Plate R(Ohm)	M/C X55751 t(s)	M/C X55751 T(K)	M/C X55751 R(Ohm)	M/C RuO2 t(s)	M/C RuO2 T(K)	M/C RuO2 R(Ohm)	Mag Top X48230 t(s)	Mag Top X48230 T(K)	Mag Top X48230 R(Ohm)	Mag Bottom X52698 t(s)	Mag Bottom X52698 T(K)	Mag Bottom X52698 R(Ohm)	70K Head PT100 t(s)	70K Head PT100 T(K)	70K Head PT100 R(Ohm)	70K Plate PT100 t(s)	70K Plate PT100 T(K)	70K Plate PT100 R(Ohm)	chan[10] t(s)	chan[10] T(K)	chan[10] R(Ohm)	chan[11] t(s)	chan[11] T(K)	chan[11] R(Ohm)	chan[12] t(s)	chan[12] T(K)	chan[12] R(Ohm)	chan[13] t(s)	chan[13] T(K)	chan[13] R(Ohm)	chan[14] t(s)	chan[14] T(K)	chan[14] R(Ohm)	chan[15] t(s)	chan[15] T(K)	chan[15] R(Ohm)	Still heater (W)	chamber heater (W)	
1361778841	0.712912381359294	0.705246131778924	0.0500015259254738	0.0004	0.0018	1000	10.9	10.9	19.6	15.4	0	1361778743	294.060804431784	68.7	1361778757	294.162898033904	57.5645	1361778772	272.237368341671	2202.69	1361778786	217.87405949916	2205.9	1361778800	292.182928670449	59.4992	1361778815	269.695262780787	2202.84	1361778829	293.346924634136	90.21	0	0	0	1361778717	296.261247919722	109.075	1361778732	294.547192476571	108.408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361778901	0.720236823633534	0.705246131778924	0.0500015259254738	0.0004	0.0018	1000	10.9	10.9	19.6	15.4	0	1361778869	294.087966470198	68.694	1361778883	294.262265224112	57.5484	1361778897	148.384074461907	2210.01	1361778786	217.87405949916	2205.9	1361778800	292.182928670449	59.4992	1361778815	269.695262780787	2202.84	1361778829	293.346924634136	90.21	0	0	0	1361778843	296.248396750196	109.07	1361778858	294.601149263021	108.429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361778961	0.712912381359294	0.706808679464095	0.0500015259254738	0.0004	0.0018	1000	11	11	19.5	15.3	0	1361778869	294.087966470198	68.694	1361778883	294.262265224112	57.5484	1361778897	148.384074461907	2210.01	1361778912	167.814714639359	2208.86	1361778926	292.146733230526	59.5054	1361778940	182.182995161861	2208.01	1361778955	293.361662064097	90.206	0	0	0	1361778843	296.248396750196	109.07	1361778858	294.601149263021	108.429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779021	0.712912381359294	0.705636768700217	0.0500015259254738	0.0004	0.0018	1000	10.9	10.9	19.5	15.4	0	1361778995	294.106077520096	68.69	1361779009	294.146857704527	57.5671	1361778897	148.384074461907	2210.01	1361778912	167.814714639359	2208.86	1361778926	292.146733230526	59.5054	1361778940	182.182995161861	2208.01	1361778955	293.361662064097	90.206	0	0	0	1361778969	296.281809859001	109.083	1361778983	294.601149263021	108.429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779081	0.720236823633534	0.706418042542802	0.049610889004181	0.0004	0.0018	1000	11	11	19.6	15.5	0	1361778995	294.106077520096	68.69	1361779009	294.146857704527	57.5671	1361779023	272.830551214979	2201.4	1361779038	250.889059892389	2203.95	1361779052	292.1765062193	59.5003	1361779066	207.552282736258	2206.51	1361779080	293.424312859243	90.189	0	0	0	1361778969	296.281809859001	109.083	1361778983	294.601149263021	108.429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779141	0.712912381359294	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.8	10.9	19.5	15.5	0	1361779121	294.060804431784	68.7	1361779135	294.192515730697	57.5597	1361779023	272.830551214979	2201.4	1361779038	250.889059892389	2203.95	1361779052	292.1765062193	59.5003	1361779066	207.552282736258	2206.51	1361779080	293.424312859243	90.189	0	0	0	1361779095	296.294661113566	109.088	1361779109	294.596010496168	108.427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779201	0.717795342875454	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.7	10.8	19.5	15.5	0	1361779121	294.060804431784	68.7	1361779135	294.192515730697	57.5597	1361779149	256.817921074957	2203.6	1361779163	240.558151942305	2204.56	1361779178	292.208037429183	59.4949	1361779192	198.079065188398	2207.07	1361779080	293.424312859243	90.189	0	0	0	1361779095	296.294661113566	109.088	1361779109	294.596010496168	108.427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779261	0.712912381359294	0.706418042542802	0.049610889004181	0.0004	0.0018	1000	10.6	10.7	19.7	15.4	0	1361779246	294.14230688052	68.682	1361779261	294.193749936022	57.5595	1361779149	256.817921074957	2203.6	1361779163	240.558151942305	2204.56	1361779178	292.208037429183	59.4949	1361779192	198.079065188398	2207.07	1361779206	293.391141419015	90.198	0	0	0	1361779221	296.2586776832	109.074	1361779235	294.588302355867	108.424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779321	0.712912381359294	0.707589953306681	0.049610889004181	0.0004	0.0018	1000	10.6	10.7	19.5	15.4	0	1361779246	294.14230688052	68.682	1361779261	294.193749936022	57.5595	1361779275	234.631872342909	2204.91	1361779289	216.858676208837	2205.96	1361779303	292.198110175043	59.4966	1361779318	118.328750410225	2211.79	1361779206	293.391141419015	90.198	0	0	0	1361779221	296.2586776832	109.074	1361779235	294.588302355867	108.424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779381	0.712912381359294	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.6	10.6	19.6	15.4	0	1361779372	294.115133952527	68.688	1361779261	294.193749936022	57.5595	1361779275	234.631872342909	2204.91	1361779289	216.858676208837	2205.96	1361779303	292.198110175043	59.4966	1361779318	118.328750410225	2211.79	1361779332	293.306404425112	90.221	0	0	0	1361779347	296.297231368403	109.089	1361779361	294.601149263021	108.429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779441	0.712912381359294	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.5	10.5	19.5	15.4	0	1361779372	294.115133952527	68.688	1361779386	294.22831205886	57.5539	1361779401	182.521138951323	2207.99	1361779415	236.832952086787	2204.78	1361779429	292.217381367058	59.4933	1361779318	118.328750410225	2211.79	1361779332	293.306404425112	90.221	0	0	0	1361779347	296.297231368403	109.089	1361779361	294.601149263021	108.429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779501	0.712912381359294	0.705636768700217	0.049610889004181	0.0004	0.0018	1000	10.5	10.5	19.6	15.4	0	1361779498	294.069857839818	68.698	1361779386	294.22831205886	57.5539	1361779401	182.521138951323	2207.99	1361779415	236.832952086787	2204.78	1361779429	292.217381367058	59.4933	1361779444	225.998120216768	2205.42	1361779458	293.60504615059	90.14	0	0	0	1361779472	296.279239612012	109.082	1361779487	294.616565595517	108.435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779561	0.712912381359294	0.706418042542802	0.0500015259254738	0.0004	0.0018	1000	10.5	10.4	19.6	15.4	0	1361779498	294.069857839818	68.698	1361779512	294.259178235901	57.5489	1361779527	272.830551214979	2202.57	1361779541	250.550296263649	2203.97	1361779555	292.243664519452	59.4888	1361779444	225.998120216768	2205.42	1361779458	293.60504615059	90.14	0	0	0	1361779472	296.279239612012	109.082	1361779487	294.616565595517	108.435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779621	0.712912381359294	0.705246131778924	0.0500015259254738	0.0004	0.0018	1000	10.4	10.6	19.5	15.5	0	1361779498	294.069857839818	68.698	1361779512	294.259178235901	57.5489	1361779527	272.830551214979	2202.57	1361779541	250.550296263649	2203.97	1361779555	292.243664519452	59.4888	1361779569	233.785337765725	2204.96	1361779584	293.549695710986	90.155	0	0	0	1361779598	296.297231368403	109.089	1361779612	294.626843177123	108.439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779681	0.712912381359294	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.6	10.6	19.6	15.5	0	1361779624	294.124190990031	68.686	1361779638	294.154260707374	57.5659	1361779652	237.510233502605	2204.74	1361779666	243.945019872151	2204.36	1361779681	292.240159815475	59.4894	1361779569	233.785337765725	2204.96	1361779584	293.549695710986	90.155	0	0	0	1361779598	296.297231368403	109.089	1361779612	294.626843177123	108.439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779741	0.712912381359294	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.6	10.7	19.7	15.4	0	1361779624	294.124190990031	68.686	1361779638	294.154260707374	57.5659	1361779652	237.510233502605	2204.74	1361779666	243.945019872151	2204.36	1361779681	292.240159815475	59.4894	1361779695	272.830551214979	2201.62	1361779709	293.472240562413	90.176	0	0	0	1361779724	296.322933988707	109.099	1361779738	294.639690184062	108.444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779801	0.712912381359294	0.707589953306681	0.0515640736106449	0.0004	0.0018	1000	10.7	10.6	19.5	15.5	0	1361779749	294.106077520096	68.69	1361779764	294.262265224112	57.5484	1361779778	261.053398491063	2203.35	1361779792	257.834391829954	2203.54	1361779681	292.240159815475	59.4894	1361779695	272.830551214979	2201.62	1361779709	293.472240562413	90.176	0	0	0	1361779724	296.322933988707	109.099	1361779738	294.639690184062	108.444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779861	0.712912381359294	0.705246131778924	0.0500015259254738	0.0004	0.0018	1000	10.7	10.7	19.6	15.4	0	1361779749	294.106077520096	68.69	1361779764	294.262265224112	57.5484	1361779778	261.053398491063	2203.35	1361779792	257.834391829954	2203.54	1361779807	292.295661214087	59.4799	1361779821	185.395484833024	2207.82	1361779835	293.427999043301	90.188	0	0	0	1361779850	296.312652924892	109.095	1361779738	294.639690184062	108.444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779921	0.712912381359294	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.7	10.7	19.6	15.5	0	1361779875	294.083439085794	68.695	1361779890	294.292521274427	57.5435	1361779904	215.335653054924	2206.05	1361779918	259.697993433854	2203.43	1361779807	292.295661214087	59.4799	1361779821	185.395484833024	2207.82	1361779835	293.427999043301	90.188	0	0	0	1361779850	296.312652924892	109.095	1361779864	294.634551377296	108.442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361779981	0.712912381359294	0.705246131778924	0.0500015259254738	0.0004	0.0018	1000	10.8	10.8	19.5	15.4	0	1361779875	294.083439085794	68.695	1361779890	294.292521274427	57.5435	1361779904	215.335653054924	2206.05	1361779918	259.697993433854	2203.43	1361779932	292.330141524801	59.474	1361779947	230.23010215087	2205.17	1361779961	293.616118773201	90.137	0	0	0	1361779975	296.320363720791	109.098	1361779864	294.634551377296	108.442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780041	0.712912381359294	0.705636768700217	0.049610889004181	0.0004	0.0018	1000	10.9	10.9	19.6	15.4	0	1361780001	294.1740155149	68.675	1361780015	294.195601264205	57.5592	1361780030	204.337885899329	2206.7	1361779918	259.697993433854	2203.43	1361779932	292.330141524801	59.474	1361779947	230.23010215087	2205.17	1361779961	293.616118773201	90.137	0	0	0	1361779975	296.320363720791	109.098	1361779990	294.637120780014	108.443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780101	0.712912381359294	0.705636768700217	0.049610889004181	0.0004	0.0018	1000	11	10.9	19.5	15.4	0	1361780001	294.1740155149	68.675	1361780015	294.195601264205	57.5592	1361780030	204.337885899329	2206.7	1361780044	272.830551214979	2197.98	1361780058	292.324881270375	59.4749	1361780073	174.237497712825	2208.48	1361780087	293.479615461326	90.174	0	0	0	1361779975	296.320363720791	109.098	1361779990	294.637120780014	108.443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780161	0.712912381359294	0.705246131778924	0.0500015259254738	0.0004	0.0018	1000	11	10.9	19.6	15.5	0	1361780127	294.083439085794	68.695	1361780141	294.319077834735	57.5392	1361780155	224.813251241751	2205.49	1361780044	272.830551214979	2197.98	1361780058	292.324881270375	59.4749	1361780073	174.237497712825	2208.48	1361780087	293.479615461326	90.174	0	0	0	1361780101	296.307512400831	109.093	1361780116	294.62941257585	108.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780221	0.712912381359294	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	11	11	19.6	15.6	0	1361780127	294.083439085794	68.695	1361780141	294.319077834735	57.5392	1361780155	224.813251241751	2205.49	1361780170	229.383667383013	2205.22	1361780184	292.275795040454	59.4833	1361780198	203.999544437542	2206.72	1361780213	293.579213317232	90.147	0	0	0	1361780101	296.307512400831	109.093	1361780116	294.62941257585	108.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780281	0.717795342875454	0.706418042542802	0.049610889004181	0.0004	0.0018	1000	10.9	10.9	19.5	15.4	0	1361780253	294.219326431489	68.665	1361780267	294.228929316391	57.5538	1361780155	224.813251241751	2205.49	1361780170	229.383667383013	2205.22	1361780184	292.275795040454	59.4833	1361780198	203.999544437542	2206.72	1361780213	293.579213317232	90.147	0	0	0	1361780227	296.346066458781	109.108	1361780241	294.647398404187	108.447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780341	0.717795342875454	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.9	10.9	19.7	15.4	0	1361780253	294.219326431489	68.665	1361780267	294.228929316391	57.5538	1361780281	224.474724156224	2205.51	1361780296	272.830551214979	2201.87	1361780310	292.483944709368	59.4477	1361780324	168.321736286748	2208.83	1361780339	293.516495582266	90.164	0	0	0	1361780227	296.346066458781	109.108	1361780241	294.647398404187	108.447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780401	0.712912381359294	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.7	10.9	19.5	15.5	0	1361780379	294.160425192084	68.678	1361780393	294.314754334003	57.5399	1361780281	224.474724156224	2205.51	1361780296	272.830551214979	2201.87	1361780310	292.483944709368	59.4477	1361780324	168.321736286748	2208.83	1361780339	293.516495582266	90.164	0	0	0	1361780353	296.312652924892	109.095	1361780367	294.647398404187	108.447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780461	0.717795342875454	0.705636768700217	0.0500015259254738	0.0004	0.0018	1000	10.7	10.7	19.7	15.5	0	1361780379	294.160425192084	68.678	1361780393	294.314754334003	57.5399	1361780407	236.324999088551	2204.81	1361780422	269.864731099357	2202.83	1361780436	292.343000752168	59.4718	1361780450	211.443765045651	2206.28	1361780339	293.516495582266	90.164	0	0	0	1361780353	296.312652924892	109.095	1361780367	294.647398404187	108.447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780521	0.717795342875454	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.6	10.7	19.7	15.5	0	1361780504	294.196669080512	68.67	1361780519	294.343786088365	57.5352	1361780407	236.324999088551	2204.81	1361780422	269.864731099357	2202.83	1361780436	292.343000752168	59.4718	1361780450	211.443765045651	2206.28	1361780464	293.538628157032	90.158	0	0	0	1361780479	296.312652924892	109.095	1361780493	294.62941257585	108.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780581	0.717795342875454	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.6	10.5	19.5	15.4	0	1361780504	294.196669080512	68.67	1361780519	294.343786088365	57.5352	1361780533	272.830551214979	2202.41	1361780547	167.307699878113	2208.89	1361780562	292.369307376787	59.4673	1361780576	258.342637586503	2203.51	1361780464	293.538628157032	90.158	0	0	0	1361780479	296.312652924892	109.095	1361780493	294.62941257585	108.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780641	0.712912381359294	0.705246131778924	0.0519547105319376	0.0004	0.0018	1000	10.4	10.6	19.6	15.4	0	1361780630	294.201200247846	68.669	1361780519	294.343786088365	57.5352	1361780533	272.830551214979	2202.41	1361780547	167.307699878113	2208.89	1361780562	292.369307376787	59.4673	1361780576	258.342637586503	2203.51	1361780590	293.627192240948	90.134	0	0	0	1361780605	296.346066458781	109.108	1361780619	294.662814880346	108.453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780701	0.730002746665853	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.4	10.5	19.6	15.4	0	1361780630	294.201200247846	68.669	1361780644	294.264117449379	57.5481	1361780659	241.235500946795	2204.52	1361780673	226.336661117145	2205.4	1361780687	292.448256758726	59.4538	1361780576	258.342637586503	2203.51	1361780590	293.627192240948	90.134	0	0	0	1361780605	296.346066458781	109.108	1361780619	294.662814880346	108.453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780761	0.712912381359294	0.705636768700217	0.0500015259254738	0.0004	0.0018	1000	10.6	10.5	19.5	15.4	0	1361780756	294.11966239564	68.687	1361780644	294.264117449379	57.5481	1361780659	241.235500946795	2204.52	1361780673	226.336661117145	2205.4	1361780687	292.448256758726	59.4538	1361780702	217.197134236985	2205.94	1361780716	293.730585379811	90.106	0	0	0	1361780730	296.333215073443	109.103	1361780745	294.649967813555	108.448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780821	0.712912381359294	0.707199316385388	0.049610889004181	0.0004	0.0018	1000	10.4	10.5	19.7	15.4	0	1361780756	294.11966239564	68.687	1361780770	294.282641036178	57.5451	1361780785	272.067889251938	2202.7	1361780799	261.731119474428	2203.31	1361780813	292.430708625237	59.4568	1361780702	217.197134236985	2205.94	1361780716	293.730585379811	90.106	0	0	0	1361780730	296.333215073443	109.103	1361780745	294.649967813555	108.448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780881	0.712912381359294	0.705246131778924	0.0507827997680593	0.0004	0.0018	1000	10.5	10.4	19.7	15.6	0	1361780756	294.11966239564	68.687	1361780770	294.282641036178	57.5451	1361780785	272.067889251938	2202.7	1361780799	261.731119474428	2203.31	1361780813	292.430708625237	59.4568	1361780828	187.762759393945	2207.68	1361780842	293.667802188311	90.123	0	0	0	1361780856	296.343496179099	109.107	1361780871	294.703925717464	108.469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361780941	0.712912381359294	0.705636768700217	0.0500015259254738	0.0004	0.0018	1000	10.6	10.6	19.6	15.4	0	1361780882	294.205731566603	68.668	1361780896	294.303637367417	57.5417	1361780910	185.395484833024	2207.82	1361780925	268.847932727447	2202.89	1361780939	292.461126780083	59.4516	1361780828	187.762759393945	2207.68	1361780842	293.667802188311	90.123	0	0	0	1361780856	296.343496179099	109.107	1361780871	294.703925717464	108.469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781001	0.712912381359294	0.705636768700217	0.049610889004181	0.0004	0.0018	1000	10.6	10.6	19.6	15.5	0	1361780882	294.205731566603	68.668	1361780896	294.303637367417	57.5417	1361780910	185.395484833024	2207.82	1361780925	268.847932727447	2202.89	1361780939	292.461126780083	59.4516	1361780953	161.730991936987	2209.22	1361780968	293.564453763304	90.151	0	0	0	1361780982	296.351207022068	109.11	1361780996	294.665384297694	108.454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781061	0.712912381359294	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.6	10.7	19.7	15.4	0	1361781008	294.223858356017	68.664	1361781022	294.386417970681	57.5283	1361781036	191.990408806693	2207.43	1361781051	181.506716771447	2208.05	1361780939	292.461126780083	59.4516	1361780953	161.730991936987	2209.22	1361780968	293.564453763304	90.151	0	0	0	1361780982	296.351207022068	109.11	1361780996	294.665384297694	108.454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781121	0.712912381359294	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.7	10.9	19.6	15.4	0	1361781008	294.223858356017	68.664	1361781022	294.386417970681	57.5283	1361781036	191.990408806693	2207.43	1361781051	181.506716771447	2208.05	1361781065	292.428369039344	59.4572	1361781079	211.61296913107	2206.27	1361781093	293.752750639885	90.1	0	0	0	1361781108	296.335785347896	109.104	1361780996	294.665384297694	108.454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781181	0.712912381359294	0.705246131778924	0.0500015259254738	0.0004	0.0018	1000	10.8	10.8	19.6	15.4	0	1361781134	294.26918593312	68.654	1361781148	294.442662275928	57.5192	1361781162	260.714542613123	2203.37	1361781176	272.830551214979	2202.31	1361781065	292.428369039344	59.4572	1361781079	211.61296913107	2206.27	1361781093	293.752750639885	90.1	0	0	0	1361781108	296.335785347896	109.104	1361781122	294.65767604964	108.451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781241	0.712912381359294	0.705246131778924	0.0500015259254738	0.0004	0.0018	1000	10.8	10.9	19.5	15.6	0	1361781134	294.26918593312	68.654	1361781148	294.442662275928	57.5192	1361781162	260.714542613123	2203.37	1361781176	272.830551214979	2202.31	1361781191	292.437727616183	59.4556	1361781205	202.646209254314	2206.8	1361781219	293.789700264078	90.09	0	0	0	1361781234	296.346066458781	109.108	1361781122	294.65767604964	108.451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781301	0.712912381359294	0.705636768700217	0.0500015259254738	0.0004	0.0018	1000	10.9	10.9	19.7	15.4	0	1361781259	294.219326431489	68.665	1361781274	294.316607246708	57.5396	1361781288	260.375689811012	2203.39	1361781176	272.830551214979	2202.31	1361781191	292.437727616183	59.4556	1361781205	202.646209254314	2206.8	1361781219	293.789700264078	90.09	0	0	0	1361781234	296.346066458781	109.108	1361781248	294.678231404379	108.459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781361	0.712912381359294	0.705246131778924	0.0500015259254738	0.0004	0.0018	1000	10.9	10.9	19.6	15.6	0	1361781259	294.219326431489	68.665	1361781274	294.316607246708	57.5396	1361781288	260.375689811012	2203.39	1361781302	231.076556111048	2205.12	1361781317	292.549493684307	59.4365	1361781331	188.270052045079	2207.65	1361781345	293.638266553936	90.131	0	0	0	1361781360	296.353777305672	109.111	1361781248	294.678231404379	108.459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781421	0.712912381359294	0.705636768700217	0.049610889004181	0.0004	0.0018	1000	10.9	11	19.7	15.4	0	1361781385	294.219326431489	68.665	1361781399	294.377766984683	57.5297	1361781414	223.797679194524	2205.55	1361781302	231.076556111048	2205.12	1361781317	292.549493684307	59.4365	1361781331	188.270052045079	2207.65	1361781345	293.638266553936	90.131	0	0	0	1361781360	296.353777305672	109.111	1361781374	294.711634037312	108.472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781481	0.712912381359294	0.705246131778924	0.0507827997680593	0.0004	0.0018	1000	11.2	11	19.6	15.6	0	1361781385	294.219326431489	68.665	1361781399	294.377766984683	57.5297	1361781414	223.797679194524	2205.55	1361781428	184.888231242651	2207.85	1361781442	292.509107225561	59.4434	1361781457	146.526021336712	2210.12	1361781471	293.468553253591	90.177	0	0	0	1361781360	296.353777305672	109.111	1361781374	294.711634037312	108.472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781541	0.712912381359294	0.705246131778924	0.0500015259254738	0.0004	0.0018	1000	11	10.9	19.7	15.4	0	1361781511	294.241987568844	68.66	1361781525	294.398777439738	57.5263	1361781540	164.265755909351	2209.07	1361781428	184.888231242651	2207.85	1361781442	292.509107225561	59.4434	1361781457	146.526021336712	2210.12	1361781471	293.468553253591	90.177	0	0	0	1361781485	296.3666287433	109.116	1361781500	294.734759068626	108.481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781601	0.712912381359294	0.705636768700217	0.0500015259254738	0.0004	0.0018	1000	10.9	10.9	19.6	15.5	0	1361781511	294.241987568844	68.66	1361781525	294.398777439738	57.5263	1361781540	164.265755909351	2209.07	1361781554	243.775669177716	2204.37	1361781568	292.487455488232	59.4471	1361781582	260.036840084614	2203.41	1361781597	293.719504019133	90.109	0	0	0	1361781485	296.3666287433	109.116	1361781500	294.734759068626	108.481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781661	0.717795342875454	0.705246131778924	0.0500015259254738	0.0004	0.0018	1000	10.7	10.9	19.5	15.4	0	1361781637	294.232922659472	68.662	1361781651	294.416700587739	57.5234	1361781540	164.265755909351	2209.07	1361781554	243.775669177716	2204.37	1361781568	292.487455488232	59.4471	1361781582	260.036840084614	2203.41	1361781597	293.719504019133	90.109	0	0	0	1361781611	296.356347590583	109.112	1361781625	294.685939684345	108.462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781721	0.712912381359294	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.6	10.7	19.6	15.4	0	1361781637	294.232922659472	68.662	1361781651	294.416700587739	57.5234	1361781665	191.990408806693	2207.43	1361781680	182.521138951323	2207.99	1361781694	292.527250433668	59.4403	1361781708	239.542151478936	2204.62	1361781597	293.719504019133	90.109	0	0	0	1361781611	296.356347590583	109.112	1361781625	294.685939684345	108.462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781781	0.712912381359294	0.705636768700217	0.0503921628467666	0.0004	0.0018	1000	10.6	10.7	19.6	15.3	0	1361781763	294.314528664678	68.644	1361781777	294.284493528283	57.5448	1361781665	191.990408806693	2207.43	1361781680	182.521138951323	2207.99	1361781694	292.527250433668	59.4403	1361781708	239.542151478936	2204.62	1361781723	293.767529360798	90.096	0	0	0	1361781737	296.382050511586	109.122	1361781751	294.701356280173	108.468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361781841	0.712912381359294	0.705246131778924	0.049610889004181	0.0004	0.0018	1000	10.4	10.7	19.6	15.4	0	1361781763	294.314528664678	68.644	1361781777	294.284493528283	57.5448	1361781791	259.528571261872	2203.44	1361781805	240.219482048802	2204.58	1361781820	292.529006352052	59.44	1361781834	236.663633652744	2204.79	1361781723	293.767529360798	90.096	0	0	0	1361781737	296.382050511586	109.122	1361781751	294.701356280173	108.468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
